in,side,subside,color,area,margin,overlap,type,filename
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0044.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0054.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0022.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0045.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0037.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0047.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0014.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0010.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0023.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0019.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0024.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0048.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0004.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0015.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0040.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0055.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0001.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0057.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0056.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0025.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0063.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0064.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0006.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0005.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0011.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0031.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0026.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0035.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0030.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0067.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0058.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0029.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0060.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0013.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0012.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0017.jpg
in7,dorsal,NA,black,area11,NA,NA,cover,in7_dorsal_black_area11_cover_scale0034.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0011.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0007.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0013.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0008.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0002.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0005.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0015.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0009.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0016.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0003.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0006.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0010.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0017.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0018.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0001.jpg
in7,dorsal,NA,black,area11,NA,NA,ground,in7_dorsal_black_area11_ground_scale0012.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0017.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0011.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0029.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0020.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0007.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0027.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0025.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0003.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0002.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0004.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0016.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0023.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0015.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0010.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0019.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0005.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0013.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0006.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0028.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0001.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0024.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0026.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0014.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0018.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0009.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0021.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0008.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0022.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0030.jpg
in7,dorsal,NA,black,area15,NA,NA,cover,in7_dorsal_black_area15_cover_scale0012.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0051.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0050.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0049.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0032.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0031.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0037.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0055.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0058.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0045.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0056.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0046.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0033.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0039.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0035.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0060.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0043.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0042.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0047.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0057.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0054.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0038.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0059.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0034.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0036.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0052.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0044.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0040.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0041.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0048.jpg
in7,dorsal,NA,black,area15,NA,NA,ground,in7_dorsal_black_area15_ground_scale0053.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0073.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0092.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0085.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0069.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0075.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0081.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0097.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0076.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0082.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0074.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0066.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0093.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0094.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0090.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0096.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0083.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0091.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0098.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0070.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0068.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0080.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0071.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0086.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0087.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0084.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0067.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0088.jpg
in7,dorsal,NA,black,area13,NA,NA,cover,in7_dorsal_black_area13_cover_scale0089.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0120.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0115.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0128.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0118.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0123.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0125.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0108.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0117.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0122.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0126.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0102.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0127.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0112.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0116.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0107.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0109.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0101.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0129.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0121.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0111.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0113.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0130.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0106.jpg
in7,dorsal,NA,black,area13,NA,NA,ground,in7_dorsal_black_area13_ground_scale0104.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0079.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0062.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0072.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0077.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0060.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0084.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0080.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0075.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0074.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0070.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0069.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0066.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0065.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0078.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0071.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0067.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0086.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0076.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0085.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0059.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0073.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0063.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0068.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0061.jpg
in7,dorsal,NA,black,area4,NA,NA,cover,in7_dorsal_black_area4_cover_scale0064.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0031.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0027.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0025.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0020.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0023.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0026.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0019.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0021.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0024.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0022.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0028.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0017.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0030.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0007.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0029.jpg
in7,dorsal,NA,black,area4,NA,NA,ground,in7_dorsal_black_area4_ground_scale0015.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0036.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0055.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0035.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0043.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0037.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0053.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0045.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0041.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0052.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0031.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0030.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0046.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0048.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0047.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0050.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0034.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0039.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0032.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0049.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0057.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0042.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0033.jpg
in7,dorsal,NA,black,area8,NA,NA,cover,in7_dorsal_black_area8_cover_scale0040.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0060.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0068.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0064.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0078.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0076.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0085.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0082.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0067.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0061.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0069.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0084.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0059.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0058.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0070.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0071.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0075.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0063.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0065.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0079.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0073.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0066.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0077.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0080.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0081.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0062.jpg
in7,dorsal,NA,black,area8,NA,NA,ground,in7_dorsal_black_area8_ground_scale0074.jpg
in7,dorsal,NA,yellow,area2,NA,NA,cover,in7_dorsal_yellow_area2_cover_scale0014.jpg
in7,dorsal,NA,yellow,area2,NA,NA,cover,in7_dorsal_yellow_area2_cover_scale0052.jpg
in7,dorsal,NA,yellow,area2,NA,NA,cover,in7_dorsal_yellow_area2_cover_scale0012.jpg
in7,dorsal,NA,yellow,area2,NA,NA,cover,in7_dorsal_yellow_area2_cover_scale0053.jpg
in7,dorsal,NA,yellow,area2,NA,NA,cover,in7_dorsal_yellow_area2_cover_scale0016.jpg
in7,dorsal,NA,yellow,area2,NA,NA,cover,in7_dorsal_yellow_area2_cover_scale0004.jpg
in7,dorsal,NA,yellow,area2,NA,NA,cover,in7_dorsal_yellow_area2_cover_scale0009.jpg
in7,dorsal,NA,yellow,area2,NA,NA,cover,in7_dorsal_yellow_area2_cover_scale0028.jpg
in7,dorsal,NA,yellow,area2,NA,NA,cover,in7_dorsal_yellow_area2_cover_scale0007.jpg
